100.0,0.0,1387449.951171875
50.0,4.545736868154117,1082229.9194335938
66.66666666666666,8.34027865959436,2240400.0854492188
50.0,2.77491195218156,1628250.4272460938
60.0,7.487722872339894,5951640.319824219
50.0,2.9508971126968944,4541239.929199219
57.14285714285714,6.425166273644118,12628539.733886719
50.0,1.3137698764686538,3572040.7104492188
44.44444444444444,0.7350488069151603,-5391059.875488281
50.0,1.567112262406628,11539242.858886719
45.45454545454545,0.9706917044045957,-962759.0942382812
41.66666666666667,0.9070427958509467,-3267861.6333007812
46.15384615384615,1.50264038076715,17670058.28857422
50.0,1.5507125312171801,19360009.46044922
53.333333333333336,1.994564117782998,34963378.60107422
50.0,1.502984146840315,23465429.38232422
52.94117647058824,1.6189496819144387,28875502.62451172
50.0,1.1742142232974255,11205824.890136719
47.368421052631575,1.0125122281178747,933344.4213867188
50.0,3.3507344848419205,175352055.35888672
47.61904761904761,1.1490686469282776,32425570.98388672
50.0,1.8739235488103745,190096781.92138672
47.82608695652174,1.78544821611912,179317836.60888672
50.0,2.5138827029232336,345619438.1713867
48.0,2.2394481284658805,317642270.2026367
46.15384615384615,2.202285151105258,313317660.8276367
44.44444444444444,1.9178176008173446,274662914.7338867
42.857142857142854,1.866129893581703,266374164.73388672
44.827586206896555,2.0857855535913363,333928227.2338867
43.333333333333336,1.913574391217055,306250844.4213867
41.935483870967744,1.9114008819033093,305869653.0151367
40.625,1.7185903792438197,268217895.20263672
42.42424242424242,1.7581911522095328,282999106.1401367
44.11764705882353,2.135523258682465,423840434.2651367
42.857142857142854,1.828577970757647,361185707.7026367
41.66666666666667,1.6364716526589251,310013949.8901367
40.54054054054054,1.4784457626896,257951449.89013672
39.473684210526315,1.3342994636036896,199706879.57763672
38.46153846153847,1.1502604955065796,104126020.20263672
40.0,1.1655449091953285,114717660.82763672
